GPS Time (sec),day_index,Density_New (kg/m^3),Density_pre (kg/m³),F10.7_OBS,F10.7_OBS_CENTER81,AP,log_rho_true,log_rho_pre,log_rho_true_norm,log_rho_pre_norm,F10.7_OBS_norm,F10.7_OBS_CENTER81_norm,AP_norm
5.30400000e+04,29,3.34000000e-12,5.66227356e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14762535e+01,-1.12470092e+01,1.65007839e+00,1.91455897e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.31000000e+04,29,3.28300000e-12,5.58088041e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14837291e+01,-1.12532973e+01,1.61089257e+00,1.87917711e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.31600000e+04,29,3.50100000e-12,5.47270797e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14558079e+01,-1.12617977e+01,1.75725121e+00,1.83134708e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.32200000e+04,29,3.40700000e-12,5.33548981e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14676279e+01,-1.12728257e+01,1.69529276e+00,1.76929517e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.32800000e+04,29,3.22000000e-12,5.17414118e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14921441e+01,-1.12861617e+01,1.56678242e+00,1.69425646e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.33400000e+04,29,3.03000000e-12,5.00104205e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15185574e+01,-1.13009395e+01,1.42832840e+00,1.61110536e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.34000000e+04,29,2.86200000e-12,4.83317193e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15433304e+01,-1.13157678e+01,1.29847228e+00,1.52767014e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.34600000e+04,29,2.91300000e-12,4.68619032e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15356595e+01,-1.13291801e+01,1.33868168e+00,1.45220209e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.35200000e+04,29,3.39400000e-12,4.57051567e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14692882e+01,-1.13400348e+01,1.68658976e+00,1.39112508e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.35800000e+04,29,4.15400000e-12,4.48741073e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.13815335e+01,-1.13480042e+01,2.14658570e+00,1.34628321e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.36400000e+04,29,4.50900000e-12,4.43060131e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.13459198e+01,-1.13535373e+01,2.33326728e+00,1.31514945e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.37000000e+04,29,5.06800000e-12,4.38869945e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.12951634e+01,-1.13576642e+01,2.59932410e+00,1.29192872e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.37600000e+04,29,4.80000000e-12,4.34975046e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.13187588e+01,-1.13615357e+01,2.47564093e+00,1.27014469e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.38200000e+04,29,3.18400000e-12,4.30490963e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14970269e+01,-1.13660360e+01,1.54118749e+00,1.24482252e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.38800000e+04,29,3.78400000e-12,4.25025943e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14220489e+01,-1.13715846e+01,1.93421060e+00,1.21360183e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.39400000e+04,29,2.98000000e-12,4.18658073e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15257837e+01,-1.13781405e+01,1.39044895e+00,1.17671290e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.40000000e+04,29,2.13600000e-12,4.11818417e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16703988e+01,-1.13852942e+01,6.32400035e-01,1.13646064e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.40600000e+04,29,2.19300000e-12,4.04982892e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16589614e+01,-1.13925633e+01,6.92352980e-01,1.09555916e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.41200000e+04,29,2.10500000e-12,3.98539756e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16767479e+01,-1.13995283e+01,5.99118810e-01,1.05636856e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.41800000e+04,29,3.46900000e-12,3.92626131e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14597957e+01,-1.14060208e+01,1.73634773e+00,1.01983703e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.42400000e+04,29,3.42100000e-12,3.87078837e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14658469e+01,-1.14122006e+01,1.70462817e+00,9.85064876e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.43000000e+04,29,2.22500000e-12,3.81432739e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16526700e+01,-1.14185820e+01,7.25331412e-01,9.49157867e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.43600000e+04,29,1.72600000e-12,3.75069957e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17629592e+01,-1.14258877e+01,1.47212842e-01,9.08050441e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.44200000e+04,29,1.86500000e-12,3.67363194e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17293212e+01,-1.14349044e+01,3.23538122e-01,8.57315900e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.44800000e+04,29,1.47100000e-12,3.57989642e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18323873e+01,-1.14461295e+01,-2.16718314e-01,7.94154390e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.45400000e+04,29,1.66500000e-12,3.47202347e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17785858e+01,-1.14594173e+01,6.53009335e-02,7.19386951e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.46000000e+04,29,1.90500000e-12,3.35916771e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17201050e+01,-1.14737683e+01,3.71847682e-01,6.38637373e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.46600000e+04,29,1.95600000e-12,3.25590226e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17086311e+01,-1.14873286e+01,4.31991886e-01,5.62336532e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.47200000e+04,29,1.94000000e-12,3.17811657e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17121983e+01,-1.14978302e+01,4.13293608e-01,5.03246800e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.47800000e+04,29,1.73000000e-12,3.13758063e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17619539e+01,-1.15034051e+01,1.52482526e-01,4.71877968e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.48400000e+04,29,1.46400000e-12,3.13877022e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18344589e+01,-1.15032405e+01,-2.27577290e-01,4.72804288e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.49000000e+04,29,1.38700000e-12,3.17733175e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18579235e+01,-1.14979374e+01,-3.50575074e-01,5.02643270e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.49600000e+04,29,1.41000000e-12,3.24212333e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18507809e+01,-1.14891705e+01,-3.13134430e-01,5.51972986e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.50200000e+04,29,1.52000000e-12,3.31938967e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18181564e+01,-1.14789418e+01,-1.42122120e-01,6.09527564e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.50800000e+04,29,1.63900000e-12,3.39709317e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17854210e+01,-1.14688925e+01,2.94714605e-02,6.66072211e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.51400000e+04,29,1.68300000e-12,3.46915130e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17739159e+01,-1.14597768e+01,8.97796919e-02,7.17364629e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.52000000e+04,29,1.77300000e-12,3.53505578e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17512913e+01,-1.14516037e+01,2.08374349e-01,7.63352383e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.52600000e+04,29,1.88400000e-12,3.59800213e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17249191e+01,-1.14439386e+01,3.46613033e-01,8.06482390e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.53200000e+04,29,1.98700000e-12,3.66064840e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17018021e+01,-1.14364420e+01,4.67788506e-01,8.48664040e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.53800000e+04,29,2.11300000e-12,3.72118080e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16751005e+01,-1.14293192e+01,6.07754203e-01,8.88742138e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.54400000e+04,29,2.22300000e-12,3.77209901e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16530605e+01,-1.14234169e+01,7.23284197e-01,9.21953090e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.55000000e+04,29,2.24800000e-12,3.80117410e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16482037e+01,-1.14200822e+01,7.48743002e-01,9.40716556e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.55600000e+04,29,2.25900000e-12,3.79581769e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16460838e+01,-1.14206947e+01,7.59855307e-01,9.37270629e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.56200000e+04,29,1.95300000e-12,3.74911226e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17092978e+01,-1.14260716e+01,4.28497638e-01,9.07016047e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.56800000e+04,29,1.84800000e-12,3.66346973e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17332980e+01,-1.14361074e+01,3.02692006e-01,8.50546703e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.57400000e+04,29,1.87600000e-12,3.55141432e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17267672e+01,-1.14495987e+01,3.36925773e-01,7.74634453e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.58000000e+04,29,1.79700000e-12,3.43106653e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17454519e+01,-1.14645709e+01,2.38983249e-01,6.90389317e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.58600000e+04,29,1.58500000e-12,3.32052213e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17999707e+01,-1.14787936e+01,-4.67956847e-02,6.10361124e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.59200000e+04,29,1.52200000e-12,3.23338434e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18175853e+01,-1.14903427e+01,-1.39128690e-01,5.45377281e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.59800000e+04,29,1.31400000e-12,3.17725145e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18814046e+01,-1.14979484e+01,-4.73659243e-01,5.02581514e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.60400000e+04,29,1.31100000e-12,3.15494914e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18823973e+01,-1.15010076e+01,-4.78862680e-01,4.85367963e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.61000000e+04,29,1.43300000e-12,3.16598763e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.18437538e+01,-1.14994908e+01,-2.76299606e-01,4.93902933e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.61600000e+04,29,1.70000000e-12,3.20688008e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17695511e+01,-1.14939173e+01,1.12659308e-01,5.25263776e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.62200000e+04,29,2.09500000e-12,3.27105667e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16788160e+01,-1.14853119e+01,5.88278301e-01,5.73684086e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.62800000e+04,29,1.89200000e-12,3.34835376e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.17230789e+01,-1.14751687e+01,3.56259245e-01,6.30757917e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.63400000e+04,29,3.06600000e-12,3.42684981e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15134278e+01,-1.14651049e+01,1.45521654e+00,6.87384237e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.64000000e+04,29,3.66900000e-12,3.49436795e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14354523e+01,-1.14566314e+01,1.86395203e+00,7.35063028e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.64600000e+04,29,3.85600000e-12,3.54173951e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14138630e+01,-1.14507834e+01,1.97711978e+00,7.67968277e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.65200000e+04,29,3.16100000e-12,3.56409403e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15001755e+01,-1.14480508e+01,1.52468322e+00,7.83343637e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.65800000e+04,29,6.78500000e-12,3.56171080e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.11684501e+01,-1.14483413e+01,3.26353478e+00,7.81709057e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.66400000e+04,29,6.74000000e-12,3.53911592e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.11713401e+01,-1.14511052e+01,3.24838609e+00,7.66157425e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.67000000e+04,29,4.80300000e-12,3.50402355e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.13184874e+01,-1.14554330e+01,2.47706330e+00,7.41806051e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.67600000e+04,29,2.36200000e-12,3.46529100e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16267201e+01,-1.14602603e+01,8.61356545e-01,7.14643909e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.68200000e+04,29,2.91800000e-12,3.43209993e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15349147e+01,-1.14644401e+01,1.34258582e+00,6.91125215e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.68800000e+04,29,2.67500000e-12,3.41304635e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15726762e+01,-1.14668578e+01,1.14464604e+00,6.77521162e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.69400000e+04,29,3.41600000e-12,3.41576916e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14664821e+01,-1.14665115e+01,1.70129849e+00,6.79469862e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.70000000e+04,29,3.45800000e-12,3.44698091e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14611750e+01,-1.14625611e+01,1.72911761e+00,7.01697657e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.70600000e+04,29,3.72600000e-12,3.51180417e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14287571e+01,-1.14544697e+01,1.89904688e+00,7.47226170e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.71200000e+04,29,3.67500000e-12,3.61383604e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14347427e+01,-1.14420316e+01,1.86767180e+00,8.17212803e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.71800000e+04,29,3.75400000e-12,3.75376128e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14255057e+01,-1.14255333e+01,1.91609030e+00,9.10044409e-01,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.72400000e+04,29,3.53300000e-12,3.92891154e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14518564e+01,-1.14057277e+01,1.77796448e+00,1.02148596e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.73000000e+04,29,3.59000000e-12,4.13302453e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14449056e+01,-1.13837320e+01,1.81439953e+00,1.14525088e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.73600000e+04,29,3.35000000e-12,4.35646472e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14749552e+01,-1.13608658e+01,1.65688408e+00,1.27391383e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.74200000e+04,29,3.06700000e-12,4.58714020e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15132862e+01,-1.13384580e+01,1.45595892e+00,1.39999744e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.74800000e+04,29,2.80000000e-12,4.81215289e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15528420e+01,-1.13176606e+01,1.24861399e+00,1.51701964e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.75400000e+04,29,2.57200000e-12,5.01968313e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15897290e+01,-1.12993237e+01,1.05525786e+00,1.62019707e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.76000000e+04,29,2.50600000e-12,5.20021645e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.16010189e+01,-1.12839786e+01,9.96078008e-01,1.70654052e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.76600000e+04,29,2.55100000e-12,5.34839093e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15932895e+01,-1.12717769e+01,1.03659425e+00,1.77519681e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.77200000e+04,29,2.54700000e-12,5.46330948e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15939711e+01,-1.12625442e+01,1.03302186e+00,1.82714685e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.77800000e+04,29,2.57300000e-12,5.54870873e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15895602e+01,-1.12558081e+01,1.05614279e+00,1.86504948e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.78400000e+04,29,2.56800000e-12,5.61124818e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15904050e+01,-1.12509405e+01,1.05171466e+00,1.89243806e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.79000000e+04,29,2.66100000e-12,5.65914816e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15749551e+01,-1.12472489e+01,1.13270034e+00,1.91320977e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.79600000e+04,29,2.80000000e-12,5.69895314e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15528420e+01,-1.12442049e+01,1.24861399e+00,1.93033778e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.80200000e+04,29,2.97500000e-12,5.73451520e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15265130e+01,-1.12415033e+01,1.38662610e+00,1.94553919e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.80800000e+04,29,3.09900000e-12,5.76549648e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.15087784e+01,-1.12391633e+01,1.47958809e+00,1.95870585e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
5.81400000e+04,29,3.18900000e-12,5.78882510e-12,8.67000000e+01,7.92000000e+01,5.60000000e+01,-1.14963455e+01,-1.12374096e+01,1.54475960e+00,1.96857360e+00,6.18737295e-01,-1.15986681e+00,4.50946825e+00
